"ANO","NIVEL","CODMUNRES","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAC","TRSAC"
2015,"MUNICIPIO","510460",211,0,208,0,0,0,0,211,0,0,0,0,211,19,24,29,24.49,6.29,1,16,67,95,11,21,41,4,0,166,0,74,133,141,70,211,0,0,1,3,29,166,9,33,166,9,37,38,40,38.17,2.53,0,34,31,22,122,0,211,189,22,0,43,8,54,4,54,5,17,0,0,23,209,2,0,0,0,108,103,41,4,0,166,0,0,211,0,2957,3254,3552,3223.73,511.95,7,166,30,2,209
2015,"MUNICIPIO","510480",486,0,484,0,0,0,0,486,0,0,0,0,486,19,24,29,24.68,6.34,1,20,95,277,30,63,109,11,0,364,0,279,205,297,189,476,10,0,2,2,23,456,3,27,456,3,38,39,40,38.74,1.73,4,83,92,97,208,0,486,463,23,0,56,112,73,45,153,5,15,10,0,17,485,0,0,1,0,270,216,109,11,0,364,0,0,486,0,3000,3300,3550,3275.02,512.78,25,401,50,7,479
2015,"MUNICIPIO","510490",123,0,120,0,0,0,0,123,0,0,0,0,123,19.5,23,30,24.84,6.56,1,6,29,74,4,9,10,0,0,111,0,35,88,70,53,123,0,0,0,0,7,115,0,7,115,0,38,39,40,38.79,1.39,0,36,11,13,62,0,123,120,3,0,25,23,29,11,24,0,3,0,0,7,121,0,1,1,0,63,60,10,0,0,111,0,0,123,0,2907.5,3194,3496,3222.5,487.25,8,109,5,0,123
2015,"MUNICIPIO","510500",153,0,136,0,0,0,0,153,0,0,0,0,153,23,27,32,27.29,6.38,1,10,45,77,6,14,42,4,0,107,0,37,116,98,55,144,6,0,1,4,6,121,4,11,121,4,38,39,39.25,38.54,2.41,0,20,26,22,80,0,153,143,3,3,19,25,29,11,37,0,1,6,3,4,153,0,0,0,0,78,75,42,4,0,107,0,0,153,0,3000,3290,3550,3233.63,573.96,7,108,12,2,151
2015,"MUNICIPIO","510510",556,0,546,0,0,0,0,556,0,0,0,0,556,20,24,29,24.83,6.05,4,39,181,253,22,57,185,15,1,302,49,96,456,355,201,544,12,1,3,3,43,496,9,50,496,9,38,39,40,38.58,2.07,0,122,36,60,332,0,556,534,18,0,147,23,144,11,160,10,6,12,0,38,552,0,3,1,0,280,276,185,15,1,302,49,0,556,0,2897.5,3200,3482.5,3159.58,541.29,38,455,44,3,547
2015,"MUNICIPIO","510515",706,0,706,0,0,0,0,706,0,0,0,0,706,20,24,30,24.99,6.33,2,30,186,366,42,80,252,59,1,383,11,429,277,419,287,690,16,0,1,6,98,577,24,105,577,24,38,39,40,38.33,2.09,2,103,52,94,455,0,706,691,15,0,126,111,98,61,188,8,4,16,0,94,706,0,0,0,0,339,367,252,59,1,383,11,0,706,0,2951.25,3240,3500,3206.07,480.34,39,563,79,8,698
2015,"MUNICIPIO","510517",141,0,141,0,0,0,0,141,0,0,0,0,141,20,24,28,24.65,6.32,0,7,54,70,2,8,64,7,0,70,0,20,121,91,50,139,2,0,0,0,9,125,7,9,125,7,38,39,40,38.96,1.75,0,13,3,5,116,0,141,133,0,8,33,13,31,12,33,0,0,2,8,9,140,0,1,0,0,71,70,64,7,0,70,0,0,141,0,3000,3350,3700,3339.03,554.15,7,104,27,0,141
2015,"MUNICIPIO","510520",143,0,142,0,0,0,0,143,0,0,0,0,143,20.5,24,29,24.95,5.96,0,13,24,85,8,13,24,6,0,113,0,80,63,89,54,142,0,0,0,1,7,135,0,8,135,0,38,39,40,38.91,1.57,0,24,14,18,87,0,143,127,16,0,16,29,25,13,38,6,10,0,0,5,141,0,1,1,0,76,67,24,6,0,113,0,0,143,0,3000,3300,3570,3278.93,522.85,8,119,15,2,141
2015,"MUNICIPIO","510523",58,0,58,0,0,0,0,58,0,0,0,0,58,21,27,30,26.16,7.07,0,3,18,34,2,1,10,4,0,44,0,36,22,37,21,56,2,0,0,0,10,44,4,10,44,4,37,39,40,38.48,2.32,0,10,4,10,34,0,58,56,2,0,15,5,12,2,12,1,1,2,0,8,55,2,0,1,0,25,33,10,4,0,44,0,0,58,0,2876.25,3220,3482.5,3206.72,520.12,4,45,6,1,57
2015,"MUNICIPIO","510525",1316,0,1313,0,0,0,0,1316,0,0,0,0,1316,22,26,31,26.38,6.09,1,20,300,712,87,196,522,66,5,721,1,425,890,816,500,1287,27,0,4,4,104,1172,30,112,1172,30,38,39,40,38.5,1.82,2,170,45,65,1029,0,1316,1110,195,2,125,279,127,159,313,64,129,27,2,81,1313,1,2,0,0,657,659,522,66,5,721,1,0,1316,0,2915,3220,3541.25,3204.83,503.19,66,1099,121,4,1301
2015,"MUNICIPIO","510530",28,0,25,0,0,0,0,28,0,0,0,0,28,20.75,26,31,26.54,6.89,1,2,9,12,0,3,3,1,0,17,5,7,21,23,5,28,0,0,1,1,2,24,0,4,24,0,37.75,38,40,37.82,3.14,0,11,2,4,10,0,28,28,0,0,5,0,13,0,6,0,0,0,0,4,24,3,1,0,0,18,10,3,1,0,17,5,0,28,0,2976.25,3352.5,3731.25,3303.11,544.04,4,15,9,0,28
2015,"MUNICIPIO","510550",259,0,247,0,0,0,0,259,0,0,0,0,259,19,23,28,24.02,5.86,0,19,80,137,9,11,23,44,0,186,2,77,175,161,98,250,8,0,0,3,44,200,9,47,200,9,37,38,40,38.09,2.26,4,93,16,34,108,0,259,232,16,7,52,21,46,16,54,5,9,7,7,37,251,0,8,0,0,148,111,23,44,0,186,2,0,259,0,2903.75,3162.5,3528.75,3176.06,476.42,19,189,35,1,256
2015,"MUNICIPIO","510558",205,0,155,0,0,0,0,205,0,0,0,0,205,20,24,28,24.4,5.27,3,13,55,116,1,14,24,4,0,162,14,38,165,128,77,201,4,0,0,0,15,188,2,15,188,2,38,39,39,38.65,1.59,3,35,9,18,137,0,205,74,131,0,14,10,24,4,15,47,80,4,0,7,197,0,8,0,0,98,107,24,4,0,162,14,0,205,0,2970,3335,3600,3288.48,551.63,15,158,27,0,70
2015,"MUNICIPIO","510560",249,0,243,0,0,0,0,249,0,0,0,0,249,20,24,29,24.67,6.02,0,12,53,137,10,35,76,15,1,154,1,36,210,152,97,245,4,0,0,1,25,207,16,26,207,16,38,39,40,38.58,2.09,0,40,11,27,169,0,249,233,15,1,43,38,49,14,66,5,10,4,1,19,249,0,0,0,0,135,114,76,15,1,154,1,0,249,0,2950,3215,3530,3233.6,446.7,13,198,25,0,247
2015,"MUNICIPIO","510562",452,0,448,0,0,0,0,452,0,0,0,0,452,21,25,30,25.63,6.4,1,15,112,251,29,44,223,11,1,217,0,198,253,266,186,447,5,0,2,4,27,409,9,33,409,9,38,39,39,38.39,1.75,3,89,53,55,251,0,452,446,5,0,108,62,69,30,145,2,2,5,0,27,452,0,0,0,0,216,236,223,11,1,217,0,0,452,0,2860,3145,3420,3119.28,490.24,33,390,23,2,450
2015,"MUNICIPIO","510590",249,0,135,0,0,0,0,249,0,0,0,0,249,20,25,29,25.09,6.42,0,4,23,77,12,26,32,2,0,107,0,59,187,160,89,249,0,1,1,4,21,214,1,27,214,1,38,40,41,39.13,2.7,0,20,10,15,89,0,249,136,6,0,20,24,18,11,36,2,4,0,0,21,247,0,1,1,0,126,123,42,3,1,201,1,0,249,0,2850,3176,3456,3127.45,573.78,32,186,23,5,243
2015,"MUNICIPIO","510600",111,0,68,0,0,0,0,111,0,0,0,0,111,21,25,30,25.93,6.57,2,1,18,35,3,14,17,1,0,56,0,28,82,70,41,107,4,0,1,0,17,85,8,18,85,8,38,39,41,38.96,2.52,0,10,4,5,53,0,111,73,3,0,10,12,5,9,20,0,3,4,0,13,111,0,0,0,0,58,53,28,2,1,78,0,0,111,0,2900,3300,3500,3245.74,547.24,10,83,13,0,109
2015,"MUNICIPIO","510610",140,0,123,0,0,0,0,140,0,0,0,0,140,21,25,30,25.36,6.13,0,7,38,73,6,14,8,6,0,112,0,41,97,98,42,135,5,0,0,1,7,118,1,8,118,1,38,39,39,38.64,1.57,0,25,7,19,75,0,140,135,3,0,15,17,21,24,37,1,0,5,0,6,138,1,1,0,0,71,69,9,6,0,113,0,0,140,0,2918.75,3255,3536.25,3223.71,497.22,7,100,14,1,139
2015,"MUNICIPIO","510615",157,0,154,0,0,0,0,157,0,0,0,0,157,21,24,29,24.94,6.05,1,12,56,69,5,14,43,10,0,103,0,28,128,109,48,155,2,0,0,2,13,135,6,15,135,6,38,39,40,38.5,1.97,1,29,18,15,90,0,157,151,4,2,28,12,49,7,40,0,4,2,2,12,156,0,0,1,0,79,78,43,10,0,103,0,0,157,0,2945,3250,3550,3221.95,534.46,10,120,23,0,157
2015,"MUNICIPIO","510617",45,0,24,0,0,0,0,45,0,0,0,0,45,18,25,30,24.76,7.12,8,6,10,11,2,4,5,1,0,14,19,9,36,31,14,43,2,0,0,1,1,33,2,2,33,2,38,39,39,38.49,2.01,0,7,3,2,18,0,45,44,1,0,4,5,10,1,13,1,0,2,0,2,44,0,0,1,0,22,23,5,1,0,14,19,0,45,0,2950,3220,3570,3249.98,454.17,0,28,6,0,45
2015,"MUNICIPIO","510618",77,0,77,0,0,0,0,77,0,0,0,0,77,19,24,29,24.27,6.27,1,5,22,36,6,7,20,5,1,50,1,32,43,41,36,75,2,0,1,2,6,63,5,9,63,5,38,39,40,38.45,2.94,0,12,3,9,53,0,77,70,4,3,21,10,8,6,16,2,2,2,3,7,77,0,0,0,0,36,41,20,5,1,50,1,0,77,0,2865,3180,3515,3109.16,615.38,7,61,4,2,75
2015,"MUNICIPIO","510619",58,0,57,0,0,0,0,58,0,0,0,0,58,20,25,28,24.69,6.56,0,3,18,26,2,9,25,1,0,32,0,34,24,36,22,51,6,0,2,3,13,35,4,18,35,4,35,38,40,37.28,3.75,0,7,2,2,46,0,58,30,27,0,3,4,4,3,6,7,16,6,0,8,58,0,0,0,0,26,32,25,1,0,32,0,0,58,0,2742.5,3080,3297.5,2993.62,651.08,5,39,5,0,58
2015,"MUNICIPIO","510620",42,0,41,0,0,0,0,42,0,0,0,0,42,18.25,25,30,25.02,7.62,0,3,9,25,3,2,2,1,0,39,0,12,30,25,17,42,0,0,0,0,1,40,0,1,40,0,38,39,40,38.88,1.4,0,7,4,2,28,0,42,40,2,0,5,11,6,8,8,1,1,0,0,1,42,0,0,0,0,26,16,2,1,0,39,0,0,42,0,3057.5,3230,3575,3310.12,429.29,2,34,5,0,42
2015,"MUNICIPIO","510621",191,0,190,0,0,0,0,191,0,0,0,0,191,21,25,30.5,25.63,6.29,1,14,40,99,11,25,72,3,0,116,0,77,114,123,68,189,2,0,0,2,16,163,9,18,163,9,37,38,39,38.27,1.99,0,13,7,6,165,0,191,149,41,0,31,20,21,15,46,16,25,2,0,13,191,0,0,0,0,88,103,72,3,0,116,0,0,191,0,2910,3170,3425,3172.56,449.47,8,164,14,0,190
2015,"MUNICIPIO","510622",895,0,888,0,0,0,0,895,0,0,0,0,895,21,25,30,25.67,6.22,0,23,174,535,49,114,210,23,4,658,0,142,752,541,354,866,25,0,2,5,69,801,16,76,801,16,38,39,40,38.56,1.83,3,163,30,41,655,0,895,870,20,4,152,165,114,131,231,6,10,24,4,54,893,0,0,2,0,489,406,210,23,4,658,0,0,895,0,2962.5,3265,3560,3237.49,516.73,48,723,91,7,887
2015,"MUNICIPIO","510623",319,0,315,0,0,0,0,319,0,0,0,0,319,19,23,28,24.37,6.42,1,13,77,184,16,27,19,2,2,293,0,60,259,194,125,318,1,0,0,3,43,266,7,46,266,7,37,39,40,38.34,2.07,1,69,25,28,184,0,319,311,7,0,75,28,75,16,72,3,4,1,0,44,319,0,0,0,0,164,155,19,2,2,294,0,0,319,0,2865,3200,3475,3176.52,506.85,19,261,38,3,316
2015,"MUNICIPIO","510624",138,0,136,0,0,0,0,138,0,0,0,0,138,20,24,29,24.97,6.02,1,10,31,83,4,8,40,7,0,89,2,29,109,89,49,134,4,0,0,3,11,122,1,14,122,1,38,39,40,38.8,2.1,0,34,5,8,90,0,138,137,1,0,16,26,26,23,29,0,1,4,0,12,137,0,0,1,0,74,64,40,7,0,89,2,0,138,0,2892.5,3287.5,3597.5,3221.12,549.97,10,110,13,0,138
2015,"MUNICIPIO","510625",273,0,266,0,0,0,0,273,0,0,0,0,273,20,23,28,24.38,6.26,2,12,55,146,23,31,68,8,0,184,8,54,219,161,112,267,6,0,0,2,34,229,7,36,229,7,38,39,39,38.32,1.81,1,50,29,29,160,0,273,261,2,1,50,46,23,18,89,0,1,5,1,30,273,0,0,0,0,149,124,70,8,0,185,8,0,273,0,3000,3200,3550,3246.56,487.47,10,225,30,0,272
2015,"MUNICIPIO","510626",66,0,63,0,0,0,0,66,0,0,0,0,66,20,25,32,25.89,6.99,0,3,17,35,4,7,21,4,0,41,0,11,55,42,24,64,2,0,1,0,7,55,1,8,55,1,37,38,40,38.16,2.57,0,7,2,3,53,0,66,65,1,0,14,6,13,4,17,0,1,2,0,7,66,0,0,0,0,27,39,21,4,0,41,0,0,66,0,2856.25,3120,3440,3101.82,519.6,3,53,6,0,65
2015,"MUNICIPIO","510627",36,0,36,0,0,0,0,36,0,0,0,0,36,20,23,26,23.36,4.96,0,2,16,14,1,2,6,1,0,29,0,6,30,23,13,36,0,0,0,0,1,35,0,1,35,0,38,39,40,39,1.29,0,9,0,0,27,0,36,35,1,0,10,2,12,0,10,0,1,0,0,1,36,0,0,0,0,18,18,6,1,0,29,0,0,36,0,3095,3250,3643.75,3287.58,789.35,4,24,8,1,35
2015,"MUNICIPIO","510628",100,0,95,0,0,0,0,100,0,0,0,0,100,20,25,30,25.15,6.27,2,5,34,46,1,11,27,2,0,67,3,28,72,66,34,97,2,0,0,0,7,88,2,7,88,2,38,39,40,38.8,1.58,0,24,9,6,59,0,100,94,2,0,28,4,15,4,34,0,2,2,0,6,99,0,0,1,0,46,54,27,2,0,68,3,0,100,0,2850,3200,3550,3239.28,514.95,7,71,16,1,98
2015,"MUNICIPIO","510629",196,0,195,0,0,0,0,196,0,0,0,0,196,20,24.5,30,25.41,6.38,2,14,60,89,12,19,46,3,0,146,0,23,171,125,71,189,7,0,0,2,18,172,4,20,172,4,38,39,40,38.76,1.86,0,33,9,7,145,0,196,195,1,0,48,17,42,14,51,1,0,7,0,16,196,0,0,0,0,99,97,46,3,0,146,0,0,196,0,2891.25,3257.5,3587.5,3236.44,571.66,14,150,22,1,195
2015,"MUNICIPIO","510630",366,0,344,0,0,0,0,366,0,0,0,0,366,20,24,29,24.48,6.03,3,24,129,129,14,19,78,3,3,241,41,66,298,245,121,361,3,0,2,5,32,307,13,39,307,13,38,39,40,38.46,2.29,3,82,23,35,211,0,366,336,25,3,86,16,115,12,69,7,16,3,3,30,349,0,17,0,0,177,189,78,3,3,241,41,0,366,0,2951.25,3300,3560,3227.87,551.25,24,286,44,3,363
2015,"MUNICIPIO","510631",24,0,21,0,0,0,0,24,0,0,0,0,24,19,22,30.25,24.08,7.53,0,1,5,15,0,3,2,2,0,19,0,7,17,15,9,24,0,0,0,0,3,17,2,3,17,2,38,39,40,39.09,1.97,0,5,2,1,14,0,24,21,2,0,5,2,2,1,7,1,1,0,0,2,24,0,0,0,0,9,15,2,2,0,19,0,0,24,0,3113.75,3307.5,3660,3385.71,516.98,1,16,4,0,24
2015,"MUNICIPIO","510637",244,0,241,0,0,0,0,244,0,0,0,0,244,20,24.5,29,25.04,6.3,1,8,70,122,14,29,40,5,0,199,0,71,171,173,71,238,6,2,1,0,26,211,4,29,211,4,38,39,39,38.35,2.56,2,62,18,27,134,0,244,168,74,0,23,19,52,16,41,24,46,6,0,15,243,0,1,0,0,120,124,40,5,0,199,0,0,244,0,2993.75,3255,3500,3208.5,567.57,13,201,21,2,242
2015,"MUNICIPIO","510642",520,0,491,0,0,0,0,520,0,0,0,0,520,19,23,28,23.6,6.12,28,45,121,267,18,36,85,24,1,335,74,136,377,346,174,510,10,0,1,5,42,427,23,48,427,23,38,39,40,38.78,2.18,1,123,37,59,278,0,520,490,28,0,108,36,159,39,84,10,12,10,0,41,499,2,18,1,0,260,260,85,24,1,335,74,0,520,0,3000,3285,3600,3278.7,495.81,26,396,64,6,512
2015,"MUNICIPIO","510645",44,0,44,0,0,0,0,44,0,0,0,0,44,21,25,29,25.34,6.48,1,3,9,23,2,6,6,2,0,35,1,12,32,33,11,42,2,0,1,0,4,39,0,5,39,0,38,39,40,38.14,2.86,0,4,5,7,28,0,44,42,2,0,6,4,7,11,10,1,1,2,0,2,43,0,0,1,0,21,23,6,2,0,35,1,0,44,0,2966.25,3212.5,3451.25,3032.52,717.85,4,36,2,1,43
2015,"MUNICIPIO","510650",499,0,441,0,0,0,0,499,0,0,0,0,499,20,24,29,24.93,6.48,4,26,147,271,12,35,31,38,8,391,0,155,334,324,175,492,6,0,0,4,33,423,6,37,423,6,38,39,39,38.52,1.71,2,133,19,32,283,0,499,489,5,0,74,67,106,58,119,1,2,6,0,33,493,0,4,2,0,266,233,31,38,8,391,0,0,499,0,2910,3215,3580,3233.29,523.82,31,375,54,9,486
2015,"MUNICIPIO","510665",90,0,85,0,0,0,0,90,0,0,0,0,90,20.25,23,29,24.53,6.11,0,1,25,48,7,7,23,1,0,65,0,44,46,51,39,90,0,0,0,2,4,82,2,6,82,2,38,39,40,38.69,1.79,0,17,9,9,55,0,90,85,2,0,18,16,14,5,27,1,1,0,0,5,90,0,0,0,0,45,45,23,1,0,65,0,0,90,0,3038.75,3330,3613.75,3339.33,490.99,3,71,16,0,88
2015,"MUNICIPIO","510670",8,0,5,0,0,0,0,8,0,0,0,0,8,18.75,21.5,25,22,4.6,0,0,2,3,0,0,1,0,0,4,0,2,5,6,2,8,0,0,0,0,0,8,0,0,8,0,38.75,40.5,41,39.75,1.58,0,1,0,0,4,0,8,4,0,1,2,0,0,0,2,0,0,0,1,0,8,0,0,0,0,4,4,4,0,0,4,0,0,8,0,3026.25,3269,3515,3206,414.16,0,8,0,0,8
2015,"MUNICIPIO","510675",826,0,817,0,0,0,0,826,0,0,0,0,826,20,24,29,24.68,6.02,2,32,207,447,54,80,191,60,28,540,5,223,593,497,329,814,10,0,3,10,86,690,33,99,690,33,37,38,39,38.16,2.23,2,157,109,110,439,0,826,762,33,14,148,126,138,56,201,10,21,10,14,83,821,0,3,2,0,431,395,191,60,28,540,5,0,826,0,2888.75,3180,3500,3171.01,535.45,59,636,105,8,814
2015,"MUNICIPIO","510677",163,0,154,0,0,0,0,163,0,0,0,0,163,19,23,29,24.39,6.16,1,7,43,94,7,9,35,3,0,120,0,30,112,111,52,163,0,0,0,1,8,142,11,9,142,11,38,39,40,39.17,1.78,2,47,11,19,81,0,163,158,1,1,41,5,60,1,42,1,0,0,1,8,162,0,0,1,0,89,74,35,3,0,121,0,0,163,0,3042.5,3360,3630,3345.79,470.12,11,127,22,0,162
2015,"MUNICIPIO","510680",89,0,88,0,0,0,0,89,0,0,0,0,89,19,22,27,23.34,5.74,0,3,20,57,5,4,25,4,0,57,2,9,79,50,39,89,0,0,0,1,9,73,6,10,73,6,38,39,40,38.6,1.92,0,18,2,3,66,0,89,89,0,0,16,18,14,8,23,0,0,0,0,10,89,0,0,0,0,50,39,25,4,0,57,2,0,89,0,3005,3260,3620,3280.81,482.84,2,77,10,0,89
2015,"MUNICIPIO","510682",169,0,167,0,0,0,0,169,0,0,0,0,169,19,23,29,24.15,6.15,1,5,56,86,10,11,44,7,0,117,1,53,116,105,64,169,0,0,0,0,10,157,2,10,157,2,38,39,39,38.59,1.48,2,31,31,36,68,0,169,167,1,1,48,13,42,5,49,1,0,0,1,10,164,1,2,2,0,78,91,44,7,0,117,1,0,169,0,2950,3200,3480,3200.82,512.75,7,148,13,0,168
2015,"MUNICIPIO","510685",40,0,39,0,0,0,0,40,0,0,0,0,40,19.75,25,30,25.35,6.21,0,1,9,23,3,4,3,0,0,37,0,4,36,27,13,38,2,0,2,1,7,30,0,10,30,0,36.75,38,39,36.8,4.16,0,7,4,0,28,0,40,40,0,0,8,2,8,3,9,0,0,2,0,8,40,0,0,0,0,24,16,3,0,0,37,0,0,40,0,2965,3190,3486.25,3089.75,796.36,1,29,8,0,39
2015,"MUNICIPIO","510700",260,0,231,0,0,0,0,260,0,0,0,0,260,21,24,28,24.88,5.98,0,19,66,119,23,24,20,15,0,208,10,160,98,156,104,257,2,0,0,1,45,192,8,46,192,8,37,38,39,38.16,2.03,0,70,17,29,94,0,260,241,17,1,31,39,49,28,41,7,8,2,1,38,259,1,0,0,0,135,125,20,15,0,208,10,0,260,0,2938.75,3250,3536.25,3240.65,449.47,10,196,32,0,257
2015,"MUNICIPIO","510704",1300,0,1259,0,0,0,0,1300,0,0,0,0,1300,21,26,31,25.99,6.29,1,40,263,592,148,247,401,33,11,846,1,726,568,795,505,1261,39,0,6,17,156,1091,7,179,1091,7,37,38,39,37.93,2.05,2,174,78,126,844,0,1300,1198,66,14,265,138,241,84,297,26,30,34,14,132,1294,3,3,0,0,651,649,401,33,11,846,1,0,1300,0,2865,3150,3435,3117.93,535.51,62,1072,106,11,1271
2015,"MUNICIPIO","510706",372,0,346,0,0,0,0,372,0,0,0,0,372,20,25,29,25.06,6,29,24,75,155,20,65,124,14,0,176,55,87,281,255,117,361,8,0,0,3,28,332,4,31,332,4,38,39,39,38.46,1.69,2,96,23,31,211,0,372,354,8,4,64,37,81,35,102,1,5,8,4,26,350,3,16,3,0,188,184,124,14,0,177,55,0,372,0,2900,3187.5,3482.5,3166.54,519.65,24,300,33,2,368
2015,"MUNICIPIO","510710",282,0,282,0,0,0,0,282,0,0,0,0,282,21,25,30,25.63,6.19,1,3,57,160,22,39,114,12,0,155,1,65,217,170,112,280,2,0,0,1,14,265,2,15,265,2,38,39,39,38.44,1.2,2,18,63,45,154,0,282,278,4,0,88,20,40,4,111,0,3,2,0,14,281,0,1,0,0,137,145,114,12,0,155,1,0,282,0,2920,3150,3400,3152.34,460.65,24,238,17,3,279
2015,"MUNICIPIO","510715",37,0,37,0,0,0,0,37,0,0,0,0,37,19,22,31,25.11,7.4,0,1,11,22,0,3,4,0,0,33,0,31,6,22,15,35,2,0,0,0,5,32,0,5,32,0,38,39,40,38.57,1.63,0,2,4,3,28,0,37,37,0,0,1,14,4,2,11,0,0,2,0,3,37,0,0,0,0,18,19,4,0,0,33,0,0,37,0,2870,3155,3425,3112.16,466.1,1,31,3,0,37
2015,"MUNICIPIO","510718",192,0,136,0,0,0,0,192,0,0,0,0,192,19,23,28,23.6,6.12,3,25,66,73,11,10,29,2,0,100,51,84,102,126,66,189,2,0,0,2,21,142,8,23,142,8,37,39,40,38.48,2.12,1,51,18,11,98,0,192,184,7,0,33,22,49,10,28,1,6,2,0,21,149,0,0,43,0,93,99,29,2,0,100,51,0,192,0,3100,3350,3600,3339.51,482.33,8,128,30,0,178
2015,"MUNICIPIO","510719",36,0,33,0,0,0,0,36,0,0,0,0,36,21,25.5,31.25,26.11,6.24,0,2,7,23,0,3,9,0,0,26,0,10,26,31,5,36,0,0,0,0,2,30,3,2,30,3,38,39,40,39.09,2.03,0,6,0,1,24,0,36,35,0,0,3,2,8,0,19,0,0,0,0,2,36,0,0,0,0,16,20,10,0,0,26,0,0,36,0,3020,3252.5,3535,3327.31,571.83,0,28,5,0,34
2015,"MUNICIPIO","510720",89,0,88,0,0,0,0,89,0,0,0,0,89,20,25,30,25.28,5.68,3,10,21,42,7,6,13,8,1,67,0,37,51,48,41,87,2,0,0,0,7,76,5,7,76,5,38,38,40,38.56,1.77,1,8,2,7,71,0,89,85,2,0,26,10,15,5,21,2,0,2,0,6,88,0,0,1,0,40,49,13,8,1,67,0,0,89,0,2925,3210,3475,3211.91,482.37,2,71,12,0,89
2015,"MUNICIPIO","510724",63,0,63,0,0,0,0,63,0,0,0,0,63,22,27,31,26.59,6.55,0,3,15,30,3,12,25,4,0,34,0,7,56,41,22,59,1,0,0,1,4,57,1,5,57,1,37,39,39,38.35,2.13,0,12,1,0,49,0,63,58,5,0,9,11,8,9,14,1,3,4,0,4,63,0,0,0,0,34,29,25,4,0,34,0,0,63,0,2805,3096,3487.5,3086.41,556.36,5,48,5,0,63
2015,"MUNICIPIO","510726",18,0,13,0,0,0,0,18,0,0,0,0,18,21.25,27,30.75,25.83,5.18,0,0,1,5,2,5,1,1,0,11,0,4,14,12,6,18,0,0,0,0,3,14,1,3,14,1,38.25,39,41,39,2.35,0,1,3,1,8,0,18,13,0,0,2,0,3,1,4,0,0,0,0,3,18,0,0,0,0,11,7,3,1,0,14,0,0,18,0,3235,3342.5,3411.25,3226.67,506.55,1,16,1,1,17
2015,"MUNICIPIO","510729",24,0,24,0,0,0,0,24,0,0,0,0,24,20.5,25,33.25,27.08,8.12,0,0,8,13,0,3,7,1,0,16,0,4,19,16,8,24,0,0,0,0,0,24,0,0,24,0,38,39,39.25,39.04,0.91,0,7,3,0,14,0,24,14,10,0,5,1,5,1,2,2,8,0,0,0,24,0,0,0,0,8,16,7,1,0,16,0,0,24,0,2988.75,3112.5,3420,3196.71,377.16,2,21,1,1,23
2015,"MUNICIPIO","510730",291,0,289,0,0,0,0,291,0,0,0,0,291,20,23,29,24.46,6.23,0,12,82,164,11,21,15,4,1,271,0,212,79,181,110,286,4,0,3,2,9,276,0,14,276,0,39,39,39,38.66,1.62,1,36,29,25,200,0,291,274,15,0,66,32,55,46,62,4,9,4,0,10,291,0,0,0,0,148,143,15,4,1,271,0,0,291,0,2950,3250,3600,3244.9,551.94,19,232,34,2,289
2015,"MUNICIPIO","510735",101,0,87,0,0,0,0,101,0,0,0,0,101,20,23,28,24.4,6.41,1,8,28,44,2,5,12,5,0,60,11,29,66,74,27,101,0,0,1,0,4,89,6,5,89,6,38,39,40,39.03,2.17,0,21,5,5,57,0,101,84,2,1,18,1,26,8,25,2,0,0,1,5,85,0,13,2,0,50,51,12,5,0,60,23,0,101,0,3105,3400,3640,3334.87,549.34,6,75,15,1,100
2015,"MUNICIPIO","510740",81,0,80,0,0,0,0,81,0,0,0,0,81,20,24,28,24.07,5.92,0,3,22,43,5,7,17,5,0,59,0,48,33,54,27,79,2,0,2,0,3,76,0,5,76,0,39,39,40,38.62,2.63,0,18,12,15,36,0,81,77,4,0,4,19,16,8,24,1,3,2,0,4,81,0,0,0,0,42,39,17,5,0,59,0,0,81,0,3020,3200,3520,3181.79,615.3,5,66,8,1,79
